product,title,date,rating,body
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","Very fast, smooth and no fan","Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,"It’s a great computer;  is stupidly fast,  the battery last for 15 to 20 hrs on constant use.  If you don’t use it that much last for days without recharge.  It behaves like a smartphone but just bigger to fit a full keyboard and a big screen, with the same or better performance.  This is the new era of laptops and desktops, you’ll see soon other brands doing it too.  Because it uses “NO FAN AT ALL”, is very thin and lightweight.  I don’t need to use an egg carton on my lap to avoid overheating like the fan ones. The M1 ship is definitely a great upgrade.  Excellent idea!!!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Best laptop I've owned,"Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,Insane battery life. Fast and NO noise. M1 chip. Best laptop I've owned.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Apple rules,"Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,Everything right on
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Alot to like here,"Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,"The audio coming from the small speakers is incredible, I haven't needed my external speakers. The display is an upgrade from average. Convenience with the long battery life and a sleep mode that actually works flawlessly. Had an issue with a crossword app heating up the unit but other than that the first two days the verdict is thumbs up."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Loooove!,"Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,"Item description is exactly what I got!!! Love, love,love!!!♥️ Super fast shipping and super happy with everything so far!!!!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Highly recommend!,"Reviewed in the United States 🇺🇸 on June 7, 2021",5.0,The laptop is so lightweight and has a great display!
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great for teaching online,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,"I use this to teach online. Overall extremely satisfied. Fast, reliable and looks nice. The only two things I’m not crazy about are A) the camera isn’t really HD and B) I ordered gold and it looks more like a rose gold color."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",beautiful mac book air,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,so beautiful made. fast delivery.  It is like a new toy for me.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",quality,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,very god. thanks
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Hi Quality and compatibility,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,"I was worried about the compatibility of the M1 processor but by now i can tell that at the moment all My stuff is running flawless on this Mac: all Office programs, FTP clients, compressors, vpn software, database clients, etc. Even games like CS in Steam."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",It's a MAC,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,It's a Macbook. Slick design lightweight. Never had any issues with any of my Macbooks. The M1 chip is nice.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","Love, love, love","Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,"I am coming from a PC laptop, and I have to say, I am more and more impressed with this mac air every day. Which is probably because I am learning something new every day. The screen has good brightness and color. It is super fast on opening and using apps. It is lightweight, smaller than my last one, so I can see this will be easier to travel with."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Nice,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,Apple products never let me disappointed
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",AMAZING!,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,"I needed a new computer and I'm so glad I purchased this one. Holds a charge well, lightweight, and awesome speeds. I love this device and everything it allows me to do from emails to playing games! I wouldn't trade this for any other computer!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Currently The Best All Around Laptop,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,"I love everything Apple did to update the Air. It’s, by far, the best laptop you can buy right now. That’s especially true if you were a Mac user before. I wasn’t, so I had to learn where everything was and what not, but it didn’t take to long.The battery life is PHENOMENAL and I have had 0 issues with the thermals. When Apple said it would cool passively, they weren’t lying. I’ve had 8-9 programs running simultaneously and it was obviously warmer, but nothing compared to any other laptop I’ve used. The fact that it’s dead silent when running is a nice perk as well.I like how they kept a lot of the tried and true design on the outside because I don’t think many people saw anything wrong with it to begin with.The screen has amazing clarity and, in true Apple fashion, all of my Apple devices connect seamlessly.Absolutely the best laptop one can buy right now."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Nice laptop,"Reviewed in the United States 🇺🇸 on April 11, 2021",5.0,Bought this laptop for my son for Christmas. He has a gaming PC but this laptop has completely blown him away. The screen is exceptional and the performance is phenomenal he says. Made for a perfect gift
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Granddaughter loves it,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,Purchased for college
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Just beautiful,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,I have just started to use it but right out of the box it is running fine. It is my first Mac and I am impressed. The packaging is outstanding! Give me a couple of months and I’ll give a complete full review.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great computer,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,"I was shocked at how great of a computer this is. It is quick, and the battery life is fantastic. I was skeptical of Apple moving away from Intel, but they knocked it out of the park."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Love this computer!,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,"Bought this for daughter as all other devices were triggering her migraines. She has been able to use this with no issues. It connects to her iphone and iPad. It’s very thin and lightweight and the battery has a long life. I was skeptical at first because I could get a regular laptop at Walmart for much cheaper,But this has been worth the money. I expect her to be using in severalYears."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great product,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,Granddaughter is using for school.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",This device is lightweight in terms of portability and I'm also enjoying the speed,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,Battery life is great
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great computer - on sale during Black Friday,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,"Bought this product on sale for during Black Friday.  Great product - Apple brand.  Easy to setup and use.  Use for streaming videos, Excel and web browsing.  While this is the base model - I might recommend getting one with 16gb RAM.  When I look at the activity monitor sometimes the memory is in the yellow range when there are too many apps open.  I usually shut down a few and it turns green again."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",As perfect a laptop you can buy,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,Zoom calls perfect and beautiful. Video quality is excellent.  Performance is amazing.  Running Parallels and Windows 11 preview. Screen looks beautiful.  Movies look amazing.  Audio is loud and sounds spacial.  Battery lasts easily all day and sometimes two days.Blows away my 2015 MacBook Air.  Blows away my 2016 MacBook Pro.  Don't miss the Touch Bar.Ports are enough.  But wish there was one on each side.As perfect a laptop I have owned.And this M1 MacBook air run Windows 11! I use Parallels and Windows runs super fast and looks amazing.  No impacts to battery life.  I saw some reviewers say it won’t run Windows and this is not true.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Perfect,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,"Perfect computer for college stuff, but not good for gaming."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Yas!.,"Reviewed in the United States 🇺🇸 on September 2, 2022",5.0,Graphic designer. Great laptop.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Speed / Stability / Audio / Build Quality / Power Efficiency / Battery Life / M1!,"Reviewed in the United States on January 11, 2022",5.0,"Overall: Highly recommended! The M1 MacBook Air really brings the quality for speedy and responsive user experience, great build quality and excellent audio! The air is incredibly quiet and the battery life is stellar! This is really the one to buy for this generation (M1) for cost and productivity. You still need a good USB hub to get more connections but this leaves the unit highly portable, it's a reasonable trade-off. For now we have not noted any memory system issues and we got the 512 GB hard drive model so that there would be more read-write space (a bigger hard drive makes a difference)."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Insanely fast. 8GB RAM better than Intel: M1 still great for moderate workloads.,"Reviewed in the United States on January 11, 2022",5.0,"This thing is fast -- like 5 times faster than its physically identical Intel predecessor. So fast that it divides users into two ages of computing: pre-M1 and post-M1. 8GB of RAM in M1-land goes a lot, lot, further.Secure your seat in the post-M1 era with this $800 entry-ticket (and sell all your pre-M1 junk), because this 2020 model is fully modern, mostly holding up to the M2."
